cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok,subclass_id_label,class_id_label,cluster.markers.combo,descriptor,neuron_type
2097 AVPV-MEPO-SFO Tbr1 Glut_5,3.8984031783209905,6.452414968278673,3.817824861738417,1.0669792811075849,3.1071314493815105,3.73777412838406,1.7170235209994846,4.658964485592312,2.3094848738776315,0,0.33928532070583767,2.1954802725050184,5.9112727801005045,1.7456289291381837,1.2464994854397244,5.374944972991943,1.8118977652655708,0,6.675594414605035,5.710318639543321,3.5101665284898544,1.6299093458387586,1.5046363406711154,0,0.583831352657742,4.293347644805908,1.3265994283888074,1.0581790924072263,6.340498638153076,2.0379615359836154,2.3052309248182508,4.057518355051676,5.012826040056017,0.953634548187256,3.063491015964084,5.78071846432156,2.944043434990777,2.6383169915941025,5.551812076568604,6.57089950773451,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,"Gm31938,Crhr2,Neto1",Anteroventral periventricular nucleus-Median preoptic nucleus-Subfornical organ; T-box brain gene 1; glutamatergic neuron,glutamatergic
2098 AVPV-MEPO-SFO Tbr1 Glut_5,3.803770639679649,5.991990587928078,3.063520908355713,0.7122084660963579,2.0346544655886563,3.558816736394709,1.5109890482642434,5.17603308504278,1.7111531496047974,0,0.3236636465246027,1.8464096242731267,5.64769814231179,1.2112102725289084,0.8215478008443658,5.38210345398296,2.1986570900136773,0.5276510173624213,6.716775861653415,4.913419528440996,1.3550676649267024,1.8784719922325828,1.2558679147200151,0,0.5518421801653776,2.321499922058799,2.247195677323775,1.9658676385879517,5.334647872231224,1.3002289858731355,3.1947734247554433,4.192626974799416,4.399808200922879,1.0992580327120691,2.555614308877425,6.331146467815746,2.5996452895077793,3.3292136950926348,5.193160793998024,6.190158096226779,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,"A730036I17Rik,Tnnt2",Anteroventral periventricular nucleus-Median preoptic nucleus-Subfornical organ; T-box brain gene 1; glutamatergic neuron,glutamatergic
2099 LHA Barhl2 Glut_1,2.688990612824758,3.9406592895587287,3.552376796801885,1.2428710510333378,3.015349045395851,2.7643197774887085,1.3213101228078206,2.520434002081553,1.822399601340294,0.07666545609633128,0,1.5031350900729497,4.3509940306345625,1.031156564752261,0.7902276863654455,5.66719762980938,2.187112028400103,0.1457089881102244,6.734440376361211,4.575267503658931,2.145362143715223,0.31993136803309125,0.9298571894566218,0,0.6058024913072586,3.1300872564315796,1.966498876611392,1.469376136859258,5.85346561173598,1.3376537412405014,2.3059963633616767,2.643377090493838,3.80786357820034,1.5860568632682164,2.4582378019889197,5.005773156881332,2.3372335582971573,2.4885656038920083,3.9955609242121377,5.014454126358032,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Postn,Samd3,Rxfp3",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2100 LHA Barhl2 Glut_1,2.833811098070287,4.571920480301131,4.211036803117439,1.966609506464716,2.445709577247278,3.2164491966589175,1.238352619000335,2.9926556046329327,1.2921450316016354,0,0.14356640203675228,2.2898037042190778,3.580439624501698,0.8425557221939315,0.7535296625165797,5.734001764610632,1.6320286579986116,0,6.078561761485997,5.308785061338055,2.908029698613864,0.4642377824925665,1.152189767182763,0,0.7934246134402146,3.8173709413898527,1.6526831726529705,1.6893804820615854,6.57667365002988,2.019431470045403,2.699210608183448,3.838435955901644,3.2554600203215185,1.5872156940289397,2.6365735566438135,3.757061993897851,2.068537185441202,1.8061875371790643,4.858498160518817,5.287440556198804,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Samd3,Ednra,Foxp2,Htr4",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2101 LHA Barhl2 Glut_1,2.866489864798153,4.591182540444767,4.179513774198644,1.8870969323550957,2.2856016102959127,2.586540368024041,1.455701182870304,3.2777464025160845,1.7547958374023438,0,0.3860687424154843,2.324291638767018,3.869795193391688,1.0991627244388356,1.0859476145576028,5.603533368952134,1.9765434657826144,0.12367621590109432,6.750573231192196,4.87266877118279,3.4741367620580337,0.5330726791830623,0.8038985757266774,0,0.6731525757733513,2.7310773176305436,1.9626106486600987,2.2827120724846335,6.058227236130659,1.3674563632291905,2.533579209271599,3.473545248368207,3.990628831526813,1.2617682456970214,3.347539957831888,5.105055399502025,2.80963633481194,3.735306246140424,5.28038979137645,5.47226084540872,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Samd3,Serpina3g,Onecut1",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2102 LHA Barhl2 Glut_1,3.1367064735719135,3.5789164432457516,3.9094140032927194,1.1611411614077431,2.627470632394155,2.496352473185176,1.384114275376002,3.0262586077054343,1.421836217244466,0,0.08469366885366894,1.9672495396364305,3.225608536175319,0.8528726626010168,0.9933408129782904,5.332098184596925,2.155480538095747,0.03470387629100254,6.469210953939529,4.821088355211985,3.906043596210934,0.4020301834458396,1.216984870887938,0,0.8328134431725457,3.462919893718901,1.892447054386139,1.4295695651145208,5.738455880255926,1.4111140569051106,2.2515738272950765,2.906572869845799,4.174059182405472,1.318646837558065,2.6937108238538108,3.9888600508371983,2.3608861437865665,2.187111112333479,4.582502651782263,5.507230772858574,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Barhl2,Lhx1os,G630016G05Rik,Galnt14",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2103 LHA Barhl2 Glut_1,3.3919969025780174,5.691653476041906,4.7414556811837585,1.5956391586976892,3.189780417610617,4.73776187616236,1.204945395974552,3.2122638926786533,2.312940653632669,0,0,1.706108247532564,3.2172907380496754,1.6431750409743364,0.9806980665992288,5.474103885538438,2.1679674176608814,0.2981851661906523,6.7321458283592674,6.194118050967946,4.0403516432818245,0.30415027281817275,0.646756606943467,0,0.32706344828886147,5.097508416456335,2.4805986039778767,0.8231436364790973,5.906756541308234,1.7432483224307789,1.8363776627708883,3.5929424482233383,4.655872667537016,1.6496970232795267,2.869811072069056,4.478549971300013,2.2684268250184902,2.00260627970976,4.822976210538079,5.795555479386273,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Fst,Tfap2a,Qrfpr,Col12a1",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2104 LHA Barhl2 Glut_1,3.1729113925587047,5.070727300643921,4.387558447230946,1.492647695541382,2.857512244311246,3.18316685069691,1.1774242574518377,2.783092060956088,1.9627641027623957,0.0918040232224898,0.14365120367570358,1.4845647855238482,3.5612288518385453,0.7230639501051469,0.737764631618153,5.863287093422629,2.0260280739177357,0.04292544451626864,6.5524685296145355,5.197776911475442,4.483310508728027,0.27994352254000576,0.8926681215112859,0,0.4380628975954923,2.818175307187167,2.0300364581021397,2.1271026307886296,6.063950079137629,1.4725675799629905,1.9312033826654609,3.0518234859813345,4.63493687022816,1.6719348647377708,3.1338026827031915,4.625543277913874,2.264447489651767,2.285741780020974,4.889025640487671,5.641779366406527,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Clrn1,Barhl2,Htr1d,Tbr1",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2105 LHA Barhl2 Glut_1,2.38306796705568,4.263906491267217,3.0572241591168687,1.0081693290115952,2.475788162900256,2.518149041510247,1.272201178909896,3.0658547847301927,1.582305078382616,0,0.09609722162221931,1.8953119779562024,2.5285169551898905,0.6733992811921355,0.8566877687132204,5.0351771843897835,1.6609726881051992,0.08445142151473405,6.9982745182978645,4.819483856102089,3.8930684436451304,0.14032043110240588,1.168343872218937,0,0.9190180363593164,3.300361490868903,1.4920414113379143,1.968453939858969,5.564779993775603,1.5065993209937951,2.1322145183365064,2.7500079142582883,3.9603853659196337,0.8511793861141452,2.935646493713577,5.379033995913221,2.83200766513874,2.509700010349224,4.38871684012475,6.405408896409072,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Slc38a11,Fam129a,Lhx9",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2106 LHA Barhl2 Glut_2,3.066637926323469,5.967216513877691,3.4720813729042233,1.470948995545853,2.91965174120526,3.1950897505117015,1.9917004274767496,4.472009581188823,2.1295606036518895,0,0.3524301107539687,2.4111869945082556,3.851980930150942,1.924037778100302,0.4258904567984648,6.5081888575886575,2.27137547870015,0.4614336656969647,6.760449864143549,5.801800583684167,2.9787992765737132,1.2959662592688272,1.4990513158399006,0,0.6990786929463231,3.6160199586735216,2.7004741513451864,2.503315803616546,6.723798862723417,1.993941994600518,3.2837875499281775,3.6058559861294057,5.213674822518992,2.6219478873319404,2.167844384215599,5.091870862384175,2.1181795098060787,3.068553225938664,5.519943326018577,5.576970466347628,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Tmem235,Rxfp2",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2107 LHA Barhl2 Glut_2,2.9803551112379982,4.053757293202053,3.619188473603436,1.8933598081642224,2.42156141049394,3.297620581689282,2.153278546912648,3.503270354226371,1.8683052241245164,0,0.21799645022811176,2.0374984607518276,2.9118383086730386,1.534155506954015,0.9076770577475288,5.840788649621411,1.813608410202454,0.10178972404693888,6.390627611463315,5.008248712414893,3.708254996861253,0.1399475079830562,1.2563830758923682,0,1.0093350365897205,3.292912737231388,1.2926302535511622,1.938088555202306,6.460700899641091,1.415692846351695,2.569878801007137,3.3371221595835463,4.3302238767392165,1.4655563675354577,2.494101038603025,4.620802816943588,2.4092558700347615,2.481669269989584,5.1505490062392765,5.939950929623898,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Fezf1,Corin,Gm13264",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2108 LHA Barhl2 Glut_2,4.052420310485057,6.41416072845459,4.531164805094401,1.7423768532581818,3.580416752741887,4.032203759902563,2.192124525705973,4.281812093196771,2.2921111644842687,0,0.11243942456367688,2.1550941589551096,4.69371702732184,1.4803541012299366,1.490209359389085,6.4701570853208885,2.7087819392864523,0.24366245514307264,6.880328863095015,5.642135827969282,3.0099307696024575,1.1385242877862392,2.5210463939568934,0,1.5210325779058995,3.906411305452005,3.0768708326877694,2.041595850235377,6.856618795639429,1.9982902698027785,3.057943197397085,3.9695544242858887,5.504157188611153,2.918604239439353,3.378903474563207,4.701571427858793,2.610581691448505,3.894369785602276,5.557568574563051,5.787368432069436,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Fezf1,Pappa2,Samd3",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2109 LHA Barhl2 Glut_2,3.604223063392361,4.736467103888518,3.2901954790101433,1.3925347885076147,1.977738018453556,3.6011595064706174,1.4466268929251789,3.816322326660156,1.30766840746803,0.05240274345787772,0.16546042296138122,1.982709115439088,4.351300128184966,1.6603850831080529,0.6961342296461119,5.443247854274555,2.2244738836358064,0.04708075697404625,6.77021192982249,5.185253634069958,1.9564965589203105,0.8946430909372595,1.1864741910113037,0,0.8830764624324158,3.0542962150852175,1.7126131370989943,1.798656192139117,5.47043464131599,1.2212504296407212,2.110569713759596,2.958117471124134,4.058080255550189,1.5144472644276863,2.504085572096553,3.2859365922691177,1.83239014827422,2.723988153638631,4.741669331153814,5.754479575331193,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Gm28822,Tbr1,Prlr",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2110 LHA Barhl2 Glut_2,3.3965340564990867,4.939893155262388,4.176180190053479,2.1994794812695733,2.7868610908245217,3.1819537425863333,1.5418029489188358,4.269993190107675,1.3585846752955997,0,0.16845747520183696,1.4392184964541732,3.5525342349348397,1.7918542006920124,1.5110755706655568,5.928615948249554,2.3949581425765465,0.1749816187496843,6.87394485802486,5.17113289339789,3.436665288333235,0.35331208130408975,1.359091355882842,0,0.5299789083415064,3.415833728066806,1.915138663916752,1.6803140804685397,6.330225780092436,1.720442163533178,3.293620315091363,4.551360837344466,4.029311303434701,1.3278439538232212,2.9110893134413094,4.660528618713905,2.063369496115323,2.8666257529423156,5.83339705960504,5.4404566863487505,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Tfap2e,Onecut3",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2111 LHA Barhl2 Glut_2,3.693370641980852,4.428667104811895,4.411620230901809,1.1902210099356516,1.9955101058596656,3.722236955733526,1.8866371972220284,3.70666378566197,1.398477268218994,0,0.34107993897937594,1.839278439113072,3.991312462942941,1.4278684706914992,0.9727061862037296,5.560809130895706,1.9861652192615329,0.2874278522673107,6.762019715990339,5.079737313588461,3.75337792805263,0.38025328772408623,1.5382952054341634,0,0.9865930738903228,3.4608189401172456,2.0040648369562057,2.3419803437732516,6.493424978710356,1.2281671115330288,3.032168751671201,3.8064042863391694,4.371690427689325,0.9774247759864444,3.325502513703846,4.9496103922526045,2.758084878467378,3.1094031560988653,5.426969037737165,5.817413234710694,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Trp73,Moxd1",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2112 LHA Barhl2 Glut_3,3.0214876077942927,4.938523669700838,2.390173462151134,0.9208540296823964,1.7793075270571952,2.7995930418456343,1.2728052974420752,2.266720443122131,0.9145390677586788,0,0.13260173797607422,1.6914061664861475,2.7164192334406794,0.2786323552751272,0.6957346221147958,5.164407202079471,1.6902567949672205,0.1881579248245153,5.98576192801955,4.239246457310046,2.682853448188911,0.22015817556004064,0.812393072634767,0,0.9556690878787284,2.4335234932980296,1.722586728758731,1.5515721423477775,4.859180334597657,1.215092098645571,2.154437423425879,2.8447915335833014,3.4779155187014132,1.4057264058603405,2.81617628787197,4.790768526368222,1.8838915043631517,1.8357657820491464,4.315693577804135,5.681751450576352,117 LHA Barhl2 Glut,13 CNU-HYa Glut,"Samd3,Onecut3,Fst",Lateral hypothalamic area; BarH like homeobox 2; glutamatergic neuron,glutamatergic
2113 ADP-MPO Trp73 Glut_1,3.5765691458010207,3.982375182357489,2.1125331953460096,1.069176514943441,1.801211207520728,2.5780495007832847,0.7791495042688706,2.3754723773283115,1.0501257859024349,0,0.20820138033698588,1.3213360917334462,3.5089875576542875,0.8014765440248975,0.21467914768293792,5.289840193355785,1.3852767476848526,0.21277794183469287,6.475425467771642,4.7358092046251485,2.318798542022705,0.8072786331176758,1.3789970734540151,0,0.9280084815679812,2.776743271771599,0.8387999067119524,1.497942382214116,4.519375922633152,1.1360723084094475,1.7535787470200483,2.4258942697562422,4.41476463804058,1.2985059139775297,3.014153676874497,3.16995439342424,1.4014383203843062,2.592078199573592,4.6920792448754405,5.998694737752278,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Six3,Col12a1",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2114 ADP-MPO Trp73 Glut_1,4.482925036014655,5.616964169037648,5.087772650596423,1.370421213981433,4.0031920946561375,3.5363484773880396,2.219410871848082,4.796274356352977,2.5504005750020347,0,0.6017250770177597,1.740307820148957,5.085589029850104,2.600815173907158,1.6155184843601325,5.95257951051761,2.8080787658691406,0,7.320815856640156,6.369925865760217,3.6888417219504337,0.498324223053761,2.3444577975150867,0,1.0977366643074231,4.142406524756016,3.047918723179744,1.9169375835320888,6.32378182044396,2.2172132027454867,3.2907527899130797,4.519825629698924,5.012682168911665,1.718284594707,3.711789473509177,4.33129052626781,3.190101464589437,4.066781838734944,5.368835009061373,6.233792378352239,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Grp,Shisa3",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2115 ADP-MPO Trp73 Glut_1,3.6122429933005233,5.118806598632316,2.9867141886455255,1.6148361345616782,2.0386105397852456,3.0437477701078586,0.97201651673976,3.3193461139027667,1.431939555377495,0,0.36065314843402646,2.1675310987767165,3.7441706851245913,1.4875008459013652,0.9718902944549312,5.546177623717766,1.8397334571776351,0,6.788629047269744,4.697887866477656,2.8286919283673044,0.6224180004461025,1.2329116565425222,0,0.8057796586819781,2.8400235447457165,1.4487291855540705,1.7749378390428496,5.5039834898661795,1.127334238067875,2.441081737115131,3.29764375454042,4.465469662736102,1.2095997624280976,3.4380075214354973,4.689823894965939,2.194554212616711,2.2811365243865223,4.959206143045813,6.054599238605034,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Krt17,Has2os",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2116 ADP-MPO Trp73 Glut_1,3.4593475411335626,5.15011050303777,5.1384758949279785,1.528364320596059,3.6990884939829503,2.991355538368225,1.507059782743454,4.503708099325498,1.7771007815996809,0,0.3119524121284485,1.867856666445732,4.833464692036311,1.54529902835687,1.3679305215676625,6.396379103263219,2.4429250409205756,0.2253514528274536,6.817974895238876,5.656997233629227,3.6741569389899578,1.0136801252762475,2.51031431555748,0,0.635777066151301,4.04425111413002,2.996004104614258,1.7721338371435802,7.0112025539080305,2.9223380237817764,2.6416309426228204,3.860148419936498,4.9157260457674665,1.9101894597212472,3.339968353509903,4.5351404050985975,2.7079513669013977,3.165489544471105,5.830723702907562,6.014847844839096,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Onecut3,Lncenc1",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2117 ADP-MPO Trp73 Glut_1,3.935159814768824,4.673827352194951,3.3736027849131616,1.343468008370235,2.7665190943356217,3.1959667781303667,1.2915636506573906,4.218073285859207,0.8389820312631542,0,0.25397146981337976,1.787464166509694,5.1443691993581835,1.7117915811209845,1.5409732029355805,6.399806400825238,2.5330278709017,0.10902833116465602,7.115001974434688,5.144389637585344,2.7662820404973525,0.6462190315641206,1.4180658932389885,0,0.982264337868526,3.5365431966452765,2.024947199328192,1.647193168771678,5.737875124503827,1.2217855371277908,2.494359328829009,3.3160426781095307,4.473917426734135,1.2128173400615825,3.4207622922700027,4.7279849216855805,1.7784526841393833,3.1972265325743576,5.45610182860802,6.250997699540237,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Trh,Chrnb4",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2118 ADP-MPO Trp73 Glut_1,3.4598116639219683,5.787662809277758,4.528282448097512,1.8100486007737524,3.649497738590947,3.911011940167274,1.8997324454931568,4.5735993208708585,2.2094928364694852,0,0.17492561575807172,2.6087978416019015,3.936776899997099,2.087436808480157,1.2563912250377514,6.154501008398739,2.43499470051424,0.2517059997276024,7.11624417481599,5.9378781907352405,4.184889975889229,1.1202634734871946,2.068693408259639,0,0.8905143620055399,3.910321212109224,2.742005901572145,2.4005974369284546,6.719138581075786,1.9465992156370189,2.7936122564621915,4.28260240437072,4.388230953687503,1.8898486414073423,4.11211594240165,5.42065899460404,3.079560047314491,3.738697487630962,5.7168042806931485,6.225917674877025,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Trh,Esr1",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2119 ADP-MPO Trp73 Glut_1,3.344392082907937,4.651662315985169,3.558143740952617,1.2923468339322792,2.2655212614271374,3.839707567234232,1.6655142620356396,3.668633176822855,1.2877956159187085,0,0.08925380610456371,2.0076024989889127,3.4512057448878433,0.4646719585765492,0.9001661743780579,5.751395109928016,2.6062538069908063,0,6.648150366966171,5.41040800556992,2.091135232135503,0.15813469645952938,0.9751768160347988,0,1.2707336454680471,2.9261286282780197,1.8833782745130137,2.255871984693739,5.922749158107873,1.6999115558585736,2.9267479289661753,3.0978099456941237,4.037305003464824,1.0118115116851498,2.5686819481127188,3.5448881207090435,2.750781174862023,3.0979766845703125,5.566680118291065,6.264388619047223,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Onecut3,Grpr",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2120 ADP-MPO Trp73 Glut_1,3.495114586021326,5.857477224325832,4.911038362527195,1.5443875276589696,3.541103743299653,3.7123117446899414,2.4194792856144,3.6431489594375033,1.8866883350324024,0,0.05811021901384185,2.4753195243545725,4.5171795132793955,0.8864991453629506,1.648447187640999,6.030639805371249,3.0459044553056547,0.11919908282123036,6.649733464929122,6.244383461867707,2.89840846725657,0.17324936540820932,1.8444588938845865,0,0.9905426592766484,3.680588215212279,2.8631489608861225,1.608542544932305,6.832792891731745,1.891068856927413,3.1920074269741394,4.174937236158153,5.319752620745309,1.6454777174358126,3.4020002703123455,4.576749994784971,3.3171330705473694,3.112599493582038,5.951130631603772,5.878922027877614,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Onecut3,Agtr1a",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2121 ADP-MPO Trp73 Glut_2,4.139115131262577,5.7213788755012285,3.1064199100841177,0.8307667934533322,2.1375211079915366,2.424066615827156,2.160775849313447,3.0829000039534136,1.504825678738681,0,0.3029695857654918,2.137027783827348,4.934075471126672,0.5853274229801062,1.3463273192896987,5.848812334465258,2.524705901290431,0.32104194525516394,5.830063444195372,6.260943239385432,3.4723203976949057,0.5194769628120192,0.9578159794662938,0,1.6007831313393333,3.5039160034873267,2.113345059481534,1.904316353075432,5.106586542996493,1.809804786335338,2.335406577948368,3.931907393715598,4.620414314848004,0.8025349992694277,3.5814658656264795,4.4325688969005235,1.7575884009852554,2.2834277153015137,3.902461788871072,5.607507055455988,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"A730036I17Rik,A530065N20Rik",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2122 ADP-MPO Trp73 Glut_2,3.966749109327793,6.158308826386929,4.604110941290855,1.9451112151145935,3.0862157866358757,3.7186500877141953,2.062005139887333,4.682556569576263,1.995346024632454,0,0.33224985003471375,1.993070267140865,5.394387923181057,1.4511276483535769,1.3610035181045532,6.137450851500034,3.724637895822525,0.07337458431720734,6.825318351387978,5.208449445664883,3.5752472281455994,0.6139831840991974,1.445379376411438,0,1.1380722150206566,4.661927163600922,2.501806527376175,2.345678836107254,7.16697883605957,1.8627756759524343,2.8973776549100876,3.327456124126911,4.773362033069134,0.9414514303207396,4.104506321251392,4.969138398766518,2.7682170420885086,3.167983517050743,4.883750855922699,5.668856918811798,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,B930025P03Rik,Mdfic",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2123 ADP-MPO Trp73 Glut_2,3.5633558615660057,5.950506393726055,4.185829107577984,1.543214480082194,3.200624955006135,3.564219358639839,1.9210840861002605,3.9863743843176422,1.6384523893013978,0.05858468398069724,0.2029650883796887,2.5560803535657053,5.024124866876846,1.477704433294443,0.9593360179509872,5.786149000510191,2.406328170727461,0.1923978634369679,6.937563504928198,5.3064326628660545,4.495758191133157,0.8819065338526016,2.14369142972506,0,1.0770872006049523,4.364419613129053,2.4328656563392053,2.142102932318663,6.861996448957003,2.015976838576488,2.563750114196386,3.814874545121804,4.265494444431403,2.4768209151732616,4.207126556298672,4.943533714000996,2.771545110604702,3.2965983733152733,5.520376975719746,6.30050261815389,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Pgr15l,Sox6",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2124 ADP-MPO Trp73 Glut_2,2.7875154192854716,6.6835028950761,4.782586109347459,0.8461899059574779,2.776197142717315,3.1475460820081755,1.4533086288266066,4.247566839543785,1.692091941833496,0,0.4430790296415003,1.5712263758589582,5.765162654039337,2.044428441582657,0.9140697223384204,6.426519835867533,2.8957720384365175,0.12511348724365234,7.148400783538818,5.288277160830614,3.8760655100752666,1.1564397811889648,2.219739088198034,0,0.93008267007223,4.4334784251887625,2.864993711797202,1.7027470774766875,6.5901940275983115,1.9590365130726883,2.3755500607374236,3.8777751224796946,4.39869511999735,1.268405390948784,3.816070498489752,3.701478446402201,3.3422488003242306,3.7097603983995393,5.571597459839611,6.071470563004657,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Npsr1,Plcz1",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2125 ADP-MPO Trp73 Glut_2,2.7015906723452288,6.126361568209151,3.996648882476377,0.8478213733350727,2.938465303098652,3.3218679327360343,1.384167597327434,3.436323908013357,1.5714828162126138,0,0.2053403249928649,2.2064302706382644,5.603131270744432,1.351118158286726,1.2040396979157353,5.911031461097825,2.274278738129307,0,6.747731366627653,5.692984282130927,4.32195564055107,0.36305224055975255,1.6464902649463062,0,0.9490790199226056,3.958674924474367,2.2726218532508526,1.6734620282347774,6.079460137326953,1.7019972096026783,2.115934197331818,3.184683752731538,3.852873483174284,1.733584592040156,3.6524048758224703,4.588795433581715,2.474982966839428,2.8012919291644027,5.249984079683331,6.343357019021478,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,5830418P13Rik,Zbbx,Trhr",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2126 ADP-MPO Trp73 Glut_2,4.055760766639084,5.760627277561875,3.840371210066998,1.2752183617138473,3.0471222596090346,3.719301794396072,1.4867969419135425,3.987256089194876,1.4977812063498577,0,0,1.9070161991432064,5.7406104588117755,1.1018334373098906,1.371352312994785,5.993777212549428,2.763586138115554,0.14847207460247103,6.921807539267618,5.15390513373203,3.2989905857649005,0.4437829471025311,1.7775257063693688,0,1.2742039258362816,3.738227367401123,2.9083445892959343,2.1341741202307527,6.377374023687644,1.9110761548652024,2.922122384681076,3.3447823524475098,4.361342273774694,1.756664377744081,3.5375676467770436,4.596836613827064,2.7798468558514706,3.658131521256243,5.279072972594714,6.034087040385262,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Rspo1,Etv1",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
2127 ADP-MPO Trp73 Glut_2,2.9748956192107427,5.370047370592753,3.901543991906302,0.6860018514451527,3.583516166323707,2.8557620445887246,1.1324773856571742,4.621382968766349,2.118084498814174,0,0.18071560632614864,1.6231177080245245,5.020725284303937,1.7142012062526883,1.524700159118289,5.891526085989816,2.504404970577785,0,6.311432520548503,5.130545037133353,5.542632102966309,0.13099759533291772,1.456685049193246,0,0.7148816188176473,4.3390206552687145,2.0040916545050487,1.6046757698059082,6.113605152992975,2.6424410059338523,2.222044967469715,3.952554089682443,4.7800287916546775,1.3239487239292689,3.3628303664071217,5.538215688296726,3.1782915592193604,2.751581600734166,5.180285391353426,6.216885464532035,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,"Trp73,Frzb,Baiap3",Anterodorsal preoptic nucleus-Medial preoptic area; transformation related protein 73; glutamatergic neuron,glutamatergic
