cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok,subclass_id_label,class_id_label,cluster.markers.combo,descriptor,neuron_type
1010 STR-PAL Chst9 Gaba_3,2.3940754300456937,5.036916908975375,2.4867229291948223,0.9231948892948992,2.6945098270804193,1.6403335029796018,0.9454373189958476,2.8075251490382827,1.5533917580620715,0,0.12891205367395434,1.243381762908677,9.085752806421054,0.6146950729822709,0.6047040090722553,6.216424045724384,3.038047342785334,0.06728792675470902,5.549516311742492,4.376100382562411,0.41664728229328735,0.5898489095396915,0.5677088688995878,0,0.4485527208295919,2.961596541485544,1.2162778894780046,0.4715559636132192,5.286343030606286,1.0969204918812898,1.534675727456303,3.786239216691357,5.504505880808426,1.5658361790543895,2.6551870273331466,2.4094406814898477,1.267569587998471,1.7460710719480352,3.9297177177364544,6.511158758906995,064 STR-PAL Chst9 Gaba,09 CNU-LGE GABA,"Baz1a,Npffr2,Vwc2l,Tpbg",Striatum-Pallidum; carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9; GABAergic neuron,GABAergic
1011 STR-PAL Chst9 Gaba_4,3.4131311605922012,3.820565466159135,2.447167523454687,1.3229138560027571,1.7524835965589554,2.8871330982219043,1.1975712038783857,2.6526876166989815,1.5111765291599777,0.01241755687870095,0.2228986910074064,1.618180038006111,6.80095180876128,1.6647234547537264,0.8792088611797025,6.568837450113795,2.152189298824902,0.06699271856305286,5.739087693705867,4.808022517182253,2.550628450331627,0.6336462704542952,1.0172640784963691,0,0.5607295476957517,4.413790733956998,1.5646271871992126,0.9469617746282109,5.39618256754158,1.29161835177672,1.706407005187758,3.520423122533702,4.754094935655032,1.975666934732332,2.5556233969009017,3.206884474644173,1.5333576676756748,1.8749800423078524,4.881031568856354,5.355758023003484,064 STR-PAL Chst9 Gaba,09 CNU-LGE GABA,"A730046J19Rik,Chst9,Blnk,Nfix",Striatum-Pallidum; carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9; GABAergic neuron,GABAergic
1012 STR-PAL Chst9 Gaba_4,2.701087146825184,4.431048693684485,2.6395322353164583,0.8327449208739176,2.7278581892134826,2.0372053433015855,1.303650012595116,2.654857397079468,1.408962189117608,0,0.2130430254633027,1.2734105242470095,9.10504309703849,0.5801787155901077,1.0841918625583538,5.980404314967249,3.0732434553907098,0.1369385912239207,5.9883191048065365,4.2273935417219395,1.7401734197759904,0.375438491733088,0.7768213762713305,0,0.32155921693482153,3.813238280356964,1.4801072784930984,0.5879812819420258,5.540447622365345,1.3154055176442758,1.521644421395539,4.212903918558463,5.3821194433752515,1.5351030082371884,2.715859927193967,3.089967308705942,1.1230779493475236,1.9001892370984736,4.188560414176456,5.998832743980981,064 STR-PAL Chst9 Gaba,09 CNU-LGE GABA,"Baz1a,A730046J19Rik,Penk,Pdyn",Striatum-Pallidum; carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9; GABAergic neuron,GABAergic
1013 STR-PAL Chst9 Gaba_5,3.4530020716892476,5.4510871306977995,2.6851518285313083,1.526961815781578,1.945719820781819,2.995560485568247,1.44529131392445,2.078494554970257,1.3728469166555066,0,0.08638803241322342,1.48170168268642,6.800287319232731,1.6813292302745833,0.8740806872790685,5.418492278620649,2.0884297596212344,0.1377756294694919,5.993057499425697,4.978718432022144,5.437236949463879,0.8227537689085531,1.1888202432675654,0,0.8519224179215416,4.740846896248728,1.4950595704482983,1.1772162968286803,5.989247192456884,1.190112297588953,1.6393386306886149,3.647149346792968,4.309600444287544,2.0379325379059923,2.5520265094670664,4.236273989322502,1.6996064000916713,2.2200701583936375,4.794555386293282,5.089484270336558,064 STR-PAL Chst9 Gaba,09 CNU-LGE GABA,"Il1rl2,Tacstd2,Qrfpr",Striatum-Pallidum; carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9; GABAergic neuron,GABAergic
1014 STR-PAL Chst9 Gaba_5,3.5501811042312506,4.821986111559609,2.6413695331691773,1.2574031297550643,2.0287834193355354,3.2683653776035753,1.876508128735446,2.7137488302334334,1.5419313648874446,0,0.12058099665383036,1.779522145441336,7.28279047603755,1.965652539748554,0.9039112505062606,5.406793509342874,1.895471408385639,0.02492291797963223,6.2325188060139505,5.189662781796714,4.234127591746722,0.3845595869907113,1.2243795247040978,0,0.5317398928856665,4.735871503519458,1.6353141744007436,1.2767603619154109,5.0668682294298515,1.5149556888166325,1.930698967719263,3.6824112529902497,4.383121719656065,2.341426507447117,2.871893986251003,3.024623523386874,1.3430459296056467,1.961637439653855,4.554356464119845,5.207389229027799,064 STR-PAL Chst9 Gaba,09 CNU-LGE GABA,"A730046J19Rik,Six3,Hmcn1,Foxp2",Striatum-Pallidum; carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9; GABAergic neuron,GABAergic
1015 STR-PAL Chst9 Gaba_5,3.4919226796483893,3.8347076727983622,2.634391345345949,1.321890871964133,1.759688452904269,2.9662074613274996,1.428090907031705,2.4051504855817396,1.5948220740687526,0.00521930108159225,0.2232455733399954,1.583419902971319,7.061026652654012,1.5014908037323882,0.957468338881467,6.156153657668372,1.7249755123880832,0.13104230128460048,5.806673147169946,5.049598942632261,4.697253486384517,0.6268463139701828,1.161458350610042,0,0.5448166198612,4.536536667411125,1.447671775738892,0.9676774209577352,5.462342822033426,1.236867035891452,1.5909855202858492,3.8649550565281263,4.1426356051032345,2.2612253469463215,2.7991316896047653,3.784837111676455,1.581755184485552,1.8649405786462945,4.82806814926258,5.485507585493921,064 STR-PAL Chst9 Gaba,09 CNU-LGE GABA,"A730046J19Rik,Chst9,Drd3,Pth2r",Striatum-Pallidum; carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9; GABAergic neuron,GABAergic
1016 IA Mgp Gaba_1,2.375102625173681,2.330162020290599,2.434508295620189,0.7589148388189428,1.7311223605099846,2.051911077078651,0.7707769765573389,1.366472254781162,1.5532103180885315,0,0.09615294021718644,1.341301325489493,2.9235498168889213,0.3717339599833769,0.8466731029398301,5.633734808248632,1.126632571220398,0,5.217092815567465,4.315793959533467,1.8728423539329977,0.4081459115533268,0.6038496704662547,0,0.6140274160048541,3.184397490585551,1.3452989669407116,0.6838853218976189,4.637588690308964,1.3447528236052568,1.4666635464219486,3.196178005022161,4.083512881222894,1.7754743625135982,2.9898118832532097,3.7897243394571194,1.4414448422544144,1.4310016912572523,4.311690684627084,5.57647360423032,065 IA Mgp Gaba,09 CNU-LGE GABA,"Mdfic,Col6a3,Tnnt1,Thsd7b",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1017 IA Mgp Gaba_1,2.398411213882326,2.7801318131093904,2.4495294563413603,0.8430042604761799,1.72198348345719,2.198170079959659,1.2173464223155823,2.269707893762063,1.8140120018185593,0,0.10008370970177838,1.597122582863635,5.506880035550576,0.29910237019456276,1.1000088312494474,5.172212630744994,1.5850397339017372,0,4.993060183337354,4.7316674622963735,2.8921898387548493,0.3485663462811568,0.9122498880221148,0,0.29969332912775476,3.291313779635692,1.0494748795126367,1.0393877949301653,5.062654816259549,1.5879089888625255,1.5481547877544493,4.238878736345787,3.911271237951564,3.163828202119962,3.923887536281675,4.572682880041167,1.8715413799436071,2.0430660510626364,4.033656373737365,5.623390250318632,065 IA Mgp Gaba,09 CNU-LGE GABA,"Scn10a,Glp1r",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1018 IA Mgp Gaba_1,2.8674348658377973,5.154581255869034,3.4669019935327934,1.0412940355615878,2.4707345240706697,2.679003876283628,1.4389454257597618,3.7831232416520426,1.9869432438404189,0,0.19269403405145769,1.7376126313428266,7.0345239879888135,0.8332938185525597,1.1615978960597186,5.392588278569213,1.741935916996877,0.05364880211856387,5.278803405411747,6.388213396072388,2.831147368894805,0.7165333491946579,1.3205711535357554,0,0.4555730119757696,5.016768560497039,1.632730742113306,1.232362462839949,5.841704235164397,1.9670628396742935,1.7874972503119653,5.086965963381146,4.37707556715799,3.834601736943656,4.499605051968076,5.215013324667554,2.511410369785554,2.69973196786478,5.067071301127792,6.164964279997239,065 IA Mgp Gaba,09 CNU-LGE GABA,"Scn10a,Col14a1,Npffr2",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1019 IA Mgp Gaba_2,3.082140204247008,5.962979757024887,3.169031733654915,1.297907214469098,3.1593106117654353,3.399488152848914,1.8431548504119224,3.7307050238264368,2.411377828679186,0,0.1739391600832026,2.6349793637052494,7.590814994243865,2.2620707075646584,1.6165932127769955,5.215912039736484,2.5038760722951685,0.0746768058614528,5.691096774567949,6.090262122864419,2.760022790381249,1.4343786817915896,1.6211071126004484,0,0.5966699397310298,5.76973010935682,1.6812044032076572,1.6551800190134252,6.284239718254576,2.450152303817424,2.252290595845974,4.974801789953354,3.8594563139245865,3.761450219661631,3.8133023201151097,4.246643616290803,2.313013945234583,2.9044805171641896,5.50240348450681,5.758885846239455,065 IA Mgp Gaba,09 CNU-LGE GABA,"Ifi27l2a,Fibcd1,Cyp26b1,Ankfn1",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1020 IA Mgp Gaba_2,2.398635280289839,5.513223755202104,3.805407377066591,1.2165600528801066,2.756609481861938,3.279037385259956,1.93720439877279,4.186918785918651,2.1705162073547095,0,0.22548247433969104,2.2473705056480373,6.693490679568656,1.775060888954196,1.2281373649966874,5.042445506293343,2.556039667339577,0.0200205437412346,5.12707658381189,5.985544475689859,2.6825947929583984,0.3678353179393886,1.309146021956389,0,0.6428080991501325,5.528645236061533,1.4257729274060758,1.3204787565222922,6.742697068773177,2.3045879985792523,1.753915244787275,5.279567397113413,3.8369287415222977,3.375911901700864,4.2350282879127805,5.135344391877431,2.666868039689925,3.064704191317117,4.699255392940034,5.899338768442297,065 IA Mgp Gaba,09 CNU-LGE GABA,"Fmod,Gm38505,Atp13a5",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1021 IA Mgp Gaba_3,3.276474561906398,6.303330181236554,3.9380510229813424,1.6374572685786657,3.1356677471246934,2.907662768112986,2.776343501600108,3.838705729721184,2.9976482212095332,0,0.23521855720003745,2.5688302212191703,7.391991471885739,2.541016209394412,1.3678948628275018,4.881656578608921,2.705761328675693,0.11943270747822926,4.889417970987191,6.711478305042238,1.661940986948802,1.2128663206458987,1.5248398924232425,0,0.5899233549161065,5.942272361956145,1.45722598599312,1.6341049491911006,6.467079047869919,2.707694742016326,2.2804211655953774,5.182254156671968,4.232369179116156,2.956199836013909,4.16181809203069,5.748968411208992,3.0833598975848435,2.882314782393606,4.815353601498711,6.447830458332722,065 IA Mgp Gaba,09 CNU-LGE GABA,"Fmod,Npsr1,Ngf",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1022 IA Mgp Gaba_3,2.59329317250383,6.609016729057382,3.818415414302721,0.9674075896586848,2.9303045141587565,3.1889007244635064,1.7518787865245014,3.542410426183578,2.7215544543135057,0,0,2.2675917039223767,6.981025192715706,0.9546911432108748,1.184746602259645,5.709787793115738,2.0191722397410543,0,4.974368021028851,6.807729620452321,1.7223972268060808,0.6698079721643291,1.753678846796718,0,0.374122295904597,4.563998248598991,1.5578306399354147,1.8042869611617625,7.008367205978534,2.2791936463172284,1.8071294530816036,5.376648732281606,3.7120365177819488,2.9417047194384653,4.506878297263329,6.617251260564961,2.339850395097645,2.992305252530159,5.264221550127782,6.419533042732729,065 IA Mgp Gaba,09 CNU-LGE GABA,"Htr3a,A730046J19Rik,Ntsr1,Trhr",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1023 IA Mgp Gaba_3,2.907222168955637,6.026965549336144,4.3660324070584124,1.3850886228665784,3.2067974776177857,2.883785870537829,1.9825123803532536,3.8486593777860576,2.671145243431205,0,0.2027887823569834,2.220641308162936,7.287258907337094,1.0297828788187966,1.521232174403632,5.61575534450474,2.4096876507374776,0.06146502376195803,4.47206373831526,6.4518515506194,2.45972686027413,1.189152353438572,1.67371706820246,0,0.5536887740614402,5.745018584218191,1.5309404911686533,1.7333286864247488,6.832768883871202,2.418232859663702,1.9128098677639935,5.878628130575911,4.794554953551411,3.432801289344902,4.830777640366436,6.96083449842918,2.7852850838087093,2.6722430435579216,5.366562418676727,5.833812884430387,065 IA Mgp Gaba,09 CNU-LGE GABA,"Htr3a,Ccdc3,Atp6ap1l",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1024 IA Mgp Gaba_4,3.088765734975988,5.8641240054910835,3.943154248324307,1.2026055726138027,2.6879689585078848,2.4879606908017937,2.08602115240964,4.208245266567577,1.5384350527416577,0,0,1.7887484214522622,4.3532609722831035,1.1571146087212996,1.451873074878346,5.205175659873269,2.7988624518567864,0,4.616837517781691,5.517095619981939,2.923705978827043,0.10544764995574953,1.5495034781369297,0,0.4378438646143133,3.508486270904541,0.7434161522171714,1.9208841811526904,7.032594431530345,2.6696328574960884,1.8298614675348457,5.116345616904172,4.132948875427246,2.933973691680215,4.048462428829887,6.896071661602367,2.5790635618296536,4.319377091797915,5.091426415876909,6.534344413063743,065 IA Mgp Gaba,09 CNU-LGE GABA,"Htr3a,Prokr2,Nog,Syt2",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1025 IA Mgp Gaba_5,3.0957777820832546,5.139954745420936,2.8513983467168975,1.237526822508427,1.9967532325209232,2.9459314123231763,1.8412849610311943,3.295630972287808,1.6226684782240126,0,0.1365187516686512,2.190332494981108,7.015129602443405,1.3791192874573823,1.0819770383555989,5.627035132625647,1.5351497555336755,0.1121959602623655,5.745786075703582,5.346020422483745,3.729777101884809,0.8698163673891659,1.2082812744274474,0,0.5031218807599698,4.628148313154254,1.3494813163378083,1.2957344180659245,6.36912565064012,1.8477235258671276,1.6339182282051845,4.688518111468755,4.471483328189069,2.832783319796735,3.265886870044017,4.419813345747384,1.8923795543916044,2.6652414938162643,4.6469244956970215,5.812609524754753,065 IA Mgp Gaba,09 CNU-LGE GABA,"Cyp26b1,Sp8,Arhgap36,Gm41414",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1026 IA Mgp Gaba_5,2.5413997976819456,7.049944629985324,3.735269765168922,1.3555790548166518,3.0671721163375603,2.9937271544946493,2.192868295954077,4.0536388797654634,2.276105280080553,0.02468745089367608,0.11750328211494572,2.25713666367926,7.312956059176619,1.712733026367525,1.026525536953415,5.7150765887940125,2.753749196700628,0.12896213478804952,6.2214102560644,6.046374426362264,3.862791432860148,1.0485867927087604,1.1854343941198529,0,0.4358428407110562,4.505396561069383,1.6910015680513328,1.0928075458463384,5.861605654763912,1.827862420793396,2.163610310844295,4.108775939730649,5.02066697863584,2.5681042697548206,3.5768836743265227,4.3560037533881255,2.0076328483075727,2.3879091015178195,5.115530496144163,6.4988711894546425,065 IA Mgp Gaba,09 CNU-LGE GABA,"Cyp26b1,Col14a1,Nfix,Stac",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1027 IA Mgp Gaba_5,2.786591794755724,5.81606207953559,4.320641588281702,1.1100684095312048,3.5506160700762712,2.5034288830227323,4.060901641845703,4.219290574391683,2.4057863376758717,0,0.35963240376225225,2.980452396251537,7.536055617862278,1.3044665301287617,1.3336110291657624,6.096493226510507,3.1252763006422253,0,6.229215498323794,5.563390113689281,4.430472303319861,1.5080002855371546,2.205455197228326,0,0.19975021150377065,3.7421046716195567,2.206948615886547,1.5470262456823278,6.24636787838406,3.388968308766683,1.5778273476494684,4.3683272820931895,5.838347576282643,2.633314750812672,3.9504454754017018,4.64914408436528,1.687633196512858,3.5631739298502603,5.648213527820729,6.729998147046125,065 IA Mgp Gaba,09 CNU-LGE GABA,"Cyp26b1,Sp8,Dusp4",Intercalated amygdalar nucleus; matrix Gla protein; GABAergic neuron,GABAergic
1028 NDB-SI-ant Prdm12 Gaba_1,3.6048684120178223,4.2716551552648125,4.334488443706347,1.3745394685994023,4.357493670090385,2.354587109192558,1.9873805357062295,4.594325169273045,2.7670609847359033,0,0,1.4726385033648948,5.530815974525783,1.0291506933129353,0.6635511128798776,6.234275475792263,3.051247721133025,0,5.598773666050123,5.671401200087174,0.845635175704956,2.639677089193593,2.7967450411423393,0,0.11844021341075069,5.677904782087906,2.421221339184305,1.943421436392743,6.756116348764171,2.7335776142452075,1.868845680485601,5.088978062505308,4.939004721848861,1.7092454744421917,3.847041026405666,3.4305344560871953,3.34886009796806,2.925892798796944,5.528191348780757,6.769936022551163,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Prdm12,Ctxn3,Aox3",PR domain containing 12; GABAergic neuron,GABAergic
1029 NDB-SI-ant Prdm12 Gaba_1,2.4701594246758356,4.37343563636144,3.591575344403585,1.5516264173719618,3.342033796840244,3.615173617998759,1.6140552163124084,4.282889882723491,1.3070861962106493,0,0.11988078223334418,2.773875971635183,6.315532525380452,1.1641470193862915,1.3124159905645585,6.056621644232008,2.1207829448911877,0.16936263773176405,6.039572212431166,5.888468570179409,3.7023465633392334,1.3087770541508992,1.4843729270829096,0,0.13139922089046902,3.3050166368484497,1.795225547419654,1.34572614563836,6.3701825804180565,2.5794662634531655,2.343689183394114,3.893720573849148,4.69487812783983,1.6316313412454393,4.715868512789409,2.8435185882780285,2.3952638705571494,3.248211251364814,5.44337785243988,6.781314055124919,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Prdm12,Vip,Sox6",PR domain containing 12; GABAergic neuron,GABAergic
1030 NDB-SI-ant Prdm12 Gaba_1,2.872594284288811,7.361207810315219,4.076589512102531,1.539751688639323,3.243723984920617,3.187564972675208,1.9469110821232651,4.433524283495816,1.8720035697474624,0,0.09894838477625992,1.948172345305934,6.690580779855901,1.491586482886112,1.270979744015318,5.59488380316532,2.320958744395863,0.06746489351445978,7.393505667195176,5.0095374222957725,2.0354373888535933,2.034401965863777,2.0380486430543843,0,0.9403175512949624,3.4701535629503653,1.9618334047722097,1.8555025620894,6.182911085359978,1.770569454539906,1.6000458905191133,4.541674440557307,4.470674023483738,2.4261677409663345,3.306718284433538,3.7557875459844414,1.991369832645763,2.697090185049809,4.641143401463826,6.248581626198509,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Prdm12,Satb2,Sox6,Ptk2b",PR domain containing 12; GABAergic neuron,GABAergic
1031 NDB-SI-ant Prdm12 Gaba_1,3.2797984577954593,5.49169232672375,4.478626365468845,1.083087484845083,3.383841455053631,2.841577362929173,1.945071457966046,4.055193580997118,2.1665855936714924,0.01057767130957205,0.17209187954416172,2.165847237696971,5.781004892376458,1.1883004369406864,1.1224917543345485,6.080256510858161,2.3825601646931363,0.0628245072472535,6.25433835858539,5.822137809111587,1.4342669292522523,2.0545945227075273,2.136118622653975,0,0.7806891014403027,4.2934631844904985,2.026709679049062,1.630377116016202,6.3348895497044255,2.513914404527753,2.248873354563673,4.394500302644746,4.867151628067887,2.1198048608623417,3.558145115406703,4.123975049017726,2.5790372218019755,3.1130797698579986,4.805924534655921,6.389968220600759,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Prdm12,Sema3a,Trpc5,Pax6",PR domain containing 12; GABAergic neuron,GABAergic
1032 NDB-SI-ant Prdm12 Gaba_1,2.218156576156616,6.093167793460008,3.9583549964718703,0.7323784246677305,2.7070773810875126,3.327225801421375,2.026741213914825,4.048237021376447,1.5470532324255966,0,0.13192408259322003,2.436150097265476,6.515334454978385,1.748512878650572,0.9757795450164052,6.524314019738174,1.9762895049118416,0,7.201113584564953,5.101616754764464,3.874206403406655,1.467979576529526,2.1412547158031927,0,1.8045752106643305,4.01002268674897,2.149969490562998,0.8811101680848656,6.558103759114335,1.627219252470063,2.6493708098806987,4.254222782646737,4.603435330274628,1.895557973443008,2.950241763417314,3.786858174859024,1.950489207011897,2.7058902135709437,5.076097232539479,5.847956215463033,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Spag17,Prdm12,B930025P03Rik",PR domain containing 12; GABAergic neuron,GABAergic
1033 NDB-SI-ant Prdm12 Gaba_1,2.8496156837629236,6.06406046618586,4.0053827534551205,0.9074978310128916,3.003196681064108,2.8409402474113135,1.890341856168664,3.722145140689352,2.311044674334319,0,0.2171233965002972,1.774510497632234,6.41220237068508,1.2923129600027332,1.08999256051105,5.671285210485044,2.0021611421004586,0.02006468980208687,5.586885358976281,4.954089189612347,1.4469662811445154,1.3519707659016484,1.6301558909208878,0,0.5650857303453528,4.990776959709499,1.8012935099394425,1.7007762971131697,5.862825545020725,2.1049786484759787,1.722949224969615,4.423485473964526,4.461437233634617,1.9132968715999437,3.4082978870557703,4.447559338030608,2.163552576562633,2.7357858699301016,4.818074031498121,6.035236184493355,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Sp8,Lpl,Zic3,Sox5",PR domain containing 12; GABAergic neuron,GABAergic
1034 NDB-SI-ant Prdm12 Gaba_1,3.699653917743314,5.7400617599487305,3.278919635280486,1.2261593264918174,1.9689574856911936,3.1290025557241132,2.085587501525879,3.79977100126205,1.9112538368471208,0,0.1527835476783014,2.222042514431861,6.614662662629159,1.556997606831212,1.4466273707728232,5.982923276962772,3.1779039598280385,0,7.295911573594616,5.928153730207874,0.8763667537320045,3.174409004949754,1.8580401635939072,0,1.5942053487223964,4.441655866561398,1.3372609076961397,1.5011196290293047,5.3403132961642354,3.130746579939319,1.7076673815327306,3.900352201154155,5.618678415975263,2.052667002524099,2.6545950981878463,2.8830637624186854,2.2748886231453187,3.169377403874551,3.4806385809375393,6.098433509949715,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Pax6,Tac1,Tpbg,Npy2r",PR domain containing 12; GABAergic neuron,GABAergic
1035 NDB-SI-ant Prdm12 Gaba_1,2.4619850125806084,6.285858943544585,4.942707851015288,0.7644992039121431,3.701350466958408,3.104201760785333,1.92833503361406,4.180711187165359,3.018412836666765,0.16557445197269835,0.17992608300570784,2.045089236621199,5.928719175272975,1.6108251275687382,1.9951497028613911,6.374191004654457,2.5779353585736504,0.423335757748834,4.989705957215408,5.52987238456463,3.1806402041994293,1.8381025462315,4.023400339586981,0,0.2756940085312416,3.414386091561153,2.889836903276114,2.003913188802785,7.272886128261171,2.6959305138423524,3.4788309787881784,5.513179335100897,5.602453609992718,2.334465207724736,4.477646186433989,5.459602207973085,3.0511595956210433,3.604842777909904,4.986509701301312,7.231970310211182,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"4930407I19Rik,Prdm12",PR domain containing 12; GABAergic neuron,GABAergic
1036 NDB-SI-ant Prdm12 Gaba_1,2.6780829770224437,5.1457085609436035,4.537116765975952,0.6712502070835659,5.930976799556187,4.108576263700213,2.7596852779388428,4.5811350005013605,4.507270165852138,0,0.6278758730207171,3.677805832454137,5.841619389397757,0.3189906392778669,1.8424790246146063,7.085831131253924,4.058559485844204,0,5.546329532350812,5.5026832648686,0.6515942982264927,1.8327070304325648,3.7593880040305,0,0.7105450970785958,5.281200102397373,1.7393569946289062,2.535246270043509,6.984632560185024,3.096946954727173,1.5652902126312256,6.549886771610805,4.209653786250523,3.1869883877890453,4.619885648999896,5.072493893759591,2.201822485242571,4.4828823293958395,5.494975805282593,6.575113773345947,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Prdm12,Mas1",PR domain containing 12; GABAergic neuron,GABAergic
1037 NDB-SI-ant Prdm12 Gaba_1,3.383558945620761,4.505766904529403,3.940577698104522,0.9672340759459664,3.191329044454238,2.9431369181941536,1.3899622524485868,3.7695975251057567,1.5630870873437208,0.02325698032098658,0.1681077936116387,1.3476293753175177,5.504498927032246,0.8530430197715759,1.2238321523456013,5.783502419205273,1.910080470583018,0.12511507202597225,6.17683463938096,5.074855571284013,1.6544548772713716,2.2352847088785732,1.5241694450378418,0,0.7227599427980536,4.095768513048396,1.4148496801362318,1.1051447654471678,5.857948453987346,2.013202405151199,2.3170717165750614,4.0407521847416374,4.225488007068634,1.6700605846503205,3.539172176052542,3.815581319963231,2.6472191609003963,2.4233606694375767,4.585093685809304,6.3160302551353675,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Aldh1a3,Nts,Cdh23,Npy2r",PR domain containing 12; GABAergic neuron,GABAergic
1038 NDB-SI-ant Prdm12 Gaba_2,3.3178282212675287,5.647924048177312,3.762726542655002,0.8935849318343602,2.8261877392115218,2.6072787649176092,1.1976801679375466,2.6553666832741727,1.8459430330255056,0,0.17372722840041258,2.154825698123889,5.074619078904055,0.9886773248736778,0.8352380602547292,5.205361687735225,2.2684927522466425,0.2375595114204321,6.299336245890414,6.138673776990912,0.9635020748952802,1.1025118345624945,2.440776808878009,0,0.9260695864645284,3.3850555687807917,1.685823869169428,0.8835969667756156,6.403653787762932,1.8918470907747076,2.4079436077160783,3.3148817105239696,5.145754337310791,1.5379129795545945,3.532390926661116,3.559631401233459,1.7440721479694494,2.646706275725633,4.494436424769712,6.3031822804654585,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Lgr6,Sfrp2,Zic5,Slc32a1",PR domain containing 12; GABAergic neuron,GABAergic
1039 NDB-SI-ant Prdm12 Gaba_3,2.6259044212631033,4.487463812284831,4.044728399832038,0.632086114038395,2.8574451253383972,2.317202362833144,1.2213323508636862,2.7691889593872845,1.7646909061866471,0,0.0669077378285082,1.6492091432402405,2.7298127065731,0.299468535411207,0.9803981056696252,4.905276811575588,1.8866187228432183,0.06230341030072562,5.668850258935856,5.324082851409912,2.3093776038930387,0.7717766459984116,1.25744399541541,0,0.7138784625862218,3.770889252046996,2.0360273771648165,2.0915321398384963,6.149226671532739,1.5283407259591018,1.9347961401637597,4.376969150350064,3.592997013768063,1.3173662861691249,3.601227512842492,4.798632633836964,2.2353844582280025,2.4526197880129272,4.96874870227862,6.2058503657956665,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Th,Zic3,Sall1,Foxp2",PR domain containing 12; GABAergic neuron,GABAergic
1040 NDB-SI-ant Prdm12 Gaba_3,2.9669569024761904,6.179193848545111,4.056569617928811,1.4685769127410593,3.136910873709373,3.174850880521015,1.4395497285046623,4.3906130003697665,1.9255596387733531,0,0.14094582344721823,1.7944480377493552,6.456008610216159,1.0747400441216033,1.2560751090929343,6.509687395929133,2.193493537532473,0,6.473868365426665,5.367911315658717,1.5017111602338773,1.4291846312365486,1.6872838654564422,0,0.7225186547029365,4.019650806501073,2.170351158068018,1.800894788168009,5.790811691469359,2.2178264312373783,2.150223174141449,3.677883958353579,4.403924807761479,1.7451985599925215,3.4807631876862164,4.056557034983219,2.6438000595685347,3.0347662990533033,5.351719763672468,6.097931139677474,066 NDB-SI-ant Prdm12 Gaba,11 CNU-HYa GABA,"Ntn1,Serpinb1b,Ankrd63,Cabp7",PR domain containing 12; GABAergic neuron,GABAergic
